IM,Minor,Mod,Sev
67.13,0.893432778,0.436766269,0.004704438
67.14,0.893545132,0.437088752,0.00471366
67.15,0.893657486,0.437411236,0.004722882
67.16,0.89376984,0.437766876,0.004732104
67.17,0.893882194,0.43814756,0.004741326
67.18,0.893994549,0.438528244,0.004750548
67.19,0.894106903,0.438908928,0.00475977
67.2,0.894219257,0.439289612,0.004768992
67.21,0.894331611,0.439670296,0.004778214
67.22,0.894443965,0.44005098,0.004787435
67.23,0.89455632,0.440431663,0.004796657
67.24,0.894668674,0.440812347,0.004805879
67.25,0.894781028,0.441193031,0.004815101
67.26,0.894893382,0.441573715,0.004824323
67.27,0.895005736,0.441954399,0.004833545
67.28,0.89511809,0.442335083,0.004842767
67.29,0.895230445,0.442715767,0.004851989
67.3,0.895342799,0.443096451,0.004861211
67.31,0.895455153,0.443477135,0.004870433
67.32,0.895567507,0.443857819,0.004879655
67.33,0.895679861,0.444238503,0.004888877
67.34,0.895792216,0.444619187,0.004898099
67.35,0.89590457,0.444999871,0.004907321
67.36,0.896016924,0.445380555,0.004916543
67.37,0.896129278,0.445761239,0.004925765
67.38,0.896241632,0.446141923,0.004934986
67.39,0.896353986,0.446522607,0.004944208
67.4,0.896466341,0.446903291,0.00495343
67.41,0.896578695,0.447283975,0.004962652
67.42,0.896691049,0.447664659,0.004971874
67.43,0.896803403,0.448045343,0.004981096
67.44,0.896915757,0.448426027,0.004990318
67.45,0.897028112,0.448806711,0.00499954
67.46,0.897140466,0.449187395,0.005008762
67.47,0.89725282,0.449568079,0.005017984
67.48,0.897365174,0.449948763,0.005027206
67.49,0.897477528,0.450329447,0.005036428
67.5,0.897589882,0.450710131,0.00504565
67.51,0.897702237,0.451090815,0.005054872
67.52,0.897814591,0.451471499,0.005064094
67.53,0.897926945,0.451852183,0.005073316
67.54,0.898039299,0.452232867,0.005082537
67.55,0.898151653,0.452613551,0.005091759
67.56,0.898264008,0.452994235,0.005100981
67.57,0.898376362,0.453374919,0.005110203
67.58,0.898488716,0.453755603,0.005119425
67.59,0.89860107,0.454136287,0.005128647
67.6,0.898713424,0.454516971,0.005137869
67.61,0.898825778,0.454897655,0.005147091
67.62,0.898938133,0.455278339,0.005156313
67.63,0.899050487,0.455659023,0.005165535
67.64,0.899162841,0.456039707,0.005174757
67.65,0.899275195,0.456420391,0.005183979
67.66,0.899387549,0.456801074,0.005193201
67.67,0.899499903,0.457181758,0.005202423
67.68,0.899612258,0.457562442,0.005211645
67.69,0.899724612,0.457943126,0.005220867
67.7,0.899836966,0.45832381,0.005230088
67.71,0.89994932,0.458704494,0.00523931
67.72,0.900061674,0.459085178,0.005248532
67.73,0.900174029,0.459465862,0.005257754
67.74,0.900286383,0.459846546,0.005266976
67.75,0.900398737,0.46022723,0.005276198
67.76,0.900511091,0.460607914,0.00528542
67.77,0.900623445,0.460988598,0.005294642
67.78,0.900735799,0.461369282,0.005303864
67.79,0.900848154,0.461749966,0.005313086
67.8,0.900960508,0.46213065,0.005322308
67.81,0.901072862,0.462511334,0.00533153
67.82,0.901185216,0.462892018,0.005340752
67.83,0.90129757,0.463272702,0.005349974
67.84,0.901409925,0.463653386,0.005359196
67.85,0.901522279,0.46403407,0.005368418
67.86,0.901634633,0.464414754,0.00537764
67.87,0.901746987,0.464795438,0.005386861
67.88,0.901859341,0.465176122,0.005396083
67.89,0.901971695,0.465556806,0.005405305
67.9,0.90208405,0.46593749,0.005414527
67.91,0.902196404,0.466318174,0.005423749
67.92,0.902308758,0.466698858,0.005432971
67.93,0.902421112,0.467079542,0.005442193
67.94,0.902533466,0.467460226,0.005451415
67.95,0.902645821,0.46784091,0.005460637
67.96,0.902758175,0.468221594,0.005469859
67.97,0.902870529,0.468602278,0.005479081
67.98,0.902982883,0.468982962,0.005488303
67.99,0.903095237,0.469363646,0.005497525
68,0.903207591,0.46974433,0.005506747
68.01,0.903319946,0.470125014,0.005515969
68.02,0.9034323,0.470505698,0.005525191
68.03,0.903544654,0.470886382,0.005534412
68.04,0.903657008,0.471267066,0.005543634
68.05,0.903769362,0.47164775,0.005552856
68.06,0.903881717,0.472028434,0.005562078
68.07,0.903994071,0.472409118,0.0055713
68.08,0.904106425,0.472789802,0.005580522
68.09,0.904218779,0.473170485,0.005589744
68.1,0.904331133,0.473551169,0.005598966
68.11,0.904443487,0.473931853,0.005608188
68.12,0.904555842,0.474312537,0.00561741
68.13,0.904668196,0.474693221,0.005626632
68.14,0.90478055,0.475073905,0.005635854
68.15,0.904892904,0.475454589,0.005645076
68.16,0.905005258,0.475835273,0.005654298
68.17,0.905117613,0.476215957,0.00566352
68.18,0.905229967,0.476596641,0.005672742
68.19,0.905342321,0.476977325,0.005681963
68.2,0.905454675,0.477358009,0.005691185
68.21,0.905567029,0.477738693,0.005700407
68.22,0.905679383,0.478119377,0.005709629
68.23,0.905791738,0.478500061,0.005718851
68.24,0.905904092,0.478880745,0.005728073
68.25,0.906016446,0.479261429,0.005737295
68.26,0.9061288,0.479642113,0.005746517
68.27,0.906241154,0.480022797,0.005755739
68.28,0.906353508,0.480403481,0.005764961
68.29,0.906465863,0.480784165,0.005774183
68.3,0.906578217,0.481164849,0.005783405
68.31,0.906690571,0.481545533,0.005792627
68.32,0.906802925,0.481926217,0.005801849
68.33,0.906915279,0.482306901,0.005811071
68.34,0.907027634,0.482687585,0.005820293
68.35,0.907139988,0.483068269,0.005829514
68.36,0.907252342,0.483448953,0.005838736
68.37,0.907364696,0.483829637,0.005847958
68.38,0.90747705,0.484210321,0.00585718
68.39,0.907589404,0.484591005,0.005866402
68.4,0.907701759,0.484971689,0.005875624
68.41,0.907814113,0.485352373,0.005884846
68.42,0.907926467,0.485733057,0.005894068
68.43,0.908038821,0.486113741,0.00590329
68.44,0.908151175,0.486494425,0.005912512
68.45,0.90826353,0.486875109,0.005921734
68.46,0.908375884,0.487255793,0.005930956
68.47,0.908488238,0.487636477,0.005940178
68.48,0.908600592,0.488017161,0.0059494
68.49,0.908712946,0.488397845,0.005958622
68.5,0.9088253,0.488778529,0.005967844
68.51,0.908937655,0.489159213,0.005977065
68.52,0.909050009,0.489539896,0.005986287
68.53,0.909162363,0.48992058,0.005995509
68.54,0.909274717,0.490301264,0.006004731
68.55,0.909387071,0.490681948,0.006013953
68.56,0.909499426,0.491062632,0.006023175
68.57,0.90961178,0.491443316,0.006032397
68.58,0.909724134,0.491824,0.006041619
68.59,0.909836488,0.492204684,0.006050841
68.6,0.909948842,0.492585368,0.006060063
68.61,0.910061196,0.492966052,0.006069285
68.62,0.910173551,0.493346736,0.006078507
68.63,0.910285905,0.49372742,0.006087729
68.64,0.910398259,0.494108104,0.006096951
68.65,0.910510613,0.494488788,0.006106173
68.66,0.910622967,0.494869472,0.006115395
68.67,0.910735322,0.495250156,0.006124617
68.68,0.910847676,0.495550675,0.006133838
68.69,0.91096003,0.495847019,0.00614306
68.7,0.911072384,0.496143363,0.006152282
68.71,0.911184738,0.496439707,0.006161504
68.72,0.911297092,0.496736051,0.006170726
68.73,0.911409447,0.497032395,0.006179948
68.74,0.911521801,0.497328739,0.00618917
68.75,0.911634155,0.497625083,0.006198392
68.76,0.911746509,0.497921427,0.006207614
68.77,0.911858863,0.498217771,0.006216836
68.78,0.911971217,0.498514115,0.006226058
68.79,0.912083572,0.498810459,0.00623528
68.8,0.912195926,0.499106803,0.006244502
68.81,0.91230828,0.499403148,0.006253724
68.82,0.912420634,0.499699492,0.006262946
68.83,0.912532988,0.499995836,0.006272168
68.84,0.912645343,0.50029218,0.006281389
68.85,0.912757697,0.500588524,0.006290611
68.86,0.912870051,0.500884868,0.006299833
68.87,0.912982405,0.501181212,0.006309055
68.88,0.913094759,0.501477556,0.006318277
68.89,0.913207113,0.5017739,0.006327499
68.9,0.913319468,0.502070244,0.006336721
68.91,0.913431822,0.502366588,0.006345943
68.92,0.913544176,0.502662932,0.006355165
68.93,0.91365653,0.502959276,0.006364387
68.94,0.913768884,0.50325562,0.006373609
68.95,0.913881239,0.503551964,0.006382831
68.96,0.913993593,0.503848308,0.006392053
68.97,0.914105947,0.504144652,0.006401275
68.98,0.914218301,0.504440996,0.006410497
68.99,0.914330655,0.50473734,0.006419719
69,0.914443009,0.505033684,0.00642894
69.01,0.914555364,0.505330028,0.006438162
69.02,0.914667718,0.505626372,0.006447384
69.03,0.914780072,0.505922716,0.006456606
69.04,0.914892426,0.50621906,0.006465828
69.05,0.91500478,0.506515404,0.00647505
69.06,0.915117135,0.506811749,0.006484272
69.07,0.915229489,0.507108093,0.006493494
69.08,0.915341843,0.507404437,0.006502716
69.09,0.915454197,0.507700781,0.006511938
69.1,0.915566551,0.507997125,0.00652116
69.11,0.915678905,0.508293469,0.006530382
69.12,0.91579126,0.508589813,0.006539604
69.13,0.915903614,0.508886157,0.006548826
69.14,0.916015968,0.509182501,0.006558048
69.15,0.916128322,0.509478845,0.00656727
69.16,0.916240676,0.509775189,0.006576491
69.17,0.916353031,0.510071533,0.006585713
69.18,0.916465385,0.510367877,0.006594935
69.19,0.916577739,0.510664221,0.006604157
69.2,0.916690093,0.510960565,0.006613379
69.21,0.916802447,0.511256909,0.006622601
69.22,0.916914801,0.511553253,0.006631823
69.23,0.917027156,0.511849597,0.006641045
69.24,0.91713951,0.512145941,0.006650267
69.25,0.917251864,0.512442285,0.006659489
69.26,0.917364218,0.512738629,0.006668711
69.27,0.917476572,0.513034973,0.006677933
69.28,0.917588927,0.513331317,0.006687155
69.29,0.917701281,0.513627661,0.006696377
69.3,0.917813635,0.513924005,0.006705599
69.31,0.917925989,0.51422035,0.006714821
69.32,0.918038343,0.514516694,0.006724043
69.33,0.918150697,0.514813038,0.006733264
69.34,0.918263052,0.515109382,0.006742486
69.35,0.918375406,0.515405726,0.006751708
69.36,0.91848776,0.51570207,0.00676093
69.37,0.918600114,0.515998414,0.006770152
69.38,0.918712468,0.516294758,0.006779374
69.39,0.918824822,0.516591102,0.006788596
69.4,0.918937177,0.516887446,0.006797818
69.41,0.919049531,0.51718379,0.00680704
69.42,0.919161885,0.517480134,0.006816262
69.43,0.919274239,0.517776478,0.006825484
69.44,0.919386593,0.518072822,0.006834706
69.45,0.919498948,0.518369166,0.006843928
69.46,0.919611302,0.51866551,0.00685315
69.47,0.919723656,0.518961854,0.006862372
69.48,0.91983601,0.519258198,0.006871594
69.49,0.919948364,0.519554542,0.006880815
69.5,0.920060718,0.519850886,0.006890037
69.51,0.920173073,0.52014723,0.006899259
69.52,0.920285427,0.520443574,0.006908481
69.53,0.920397781,0.520739918,0.006917703
69.54,0.920510135,0.521036262,0.006926925
69.55,0.920622489,0.521332606,0.006936147
69.56,0.920734844,0.521628951,0.006945369
69.57,0.920847198,0.521925295,0.006954591
69.58,0.920959552,0.522221639,0.006963813
69.59,0.921071906,0.522517983,0.006973035
69.6,0.92118426,0.522814327,0.006982257
69.61,0.921296614,0.523110671,0.006991479
69.62,0.921408969,0.523407015,0.007000701
69.63,0.921521323,0.523703359,0.007009923
69.64,0.921633677,0.523999703,0.007019145
69.65,0.921746031,0.524296047,0.007028366
69.66,0.921858385,0.524592391,0.007037588
69.67,0.92197074,0.524888735,0.00704681
69.68,0.922083094,0.525185079,0.007056032
69.69,0.922195448,0.525481423,0.007065254
69.7,0.922307802,0.525777767,0.007074476
69.71,0.922420156,0.526074111,0.007083698
69.72,0.92253251,0.526370455,0.00709292
69.73,0.922644865,0.526666799,0.007102142
69.74,0.922757219,0.526963143,0.007111364
69.75,0.922869573,0.527259487,0.007120586
69.76,0.922981927,0.527555831,0.007129808
69.77,0.923094281,0.527852175,0.00713903
69.78,0.923206636,0.528148519,0.007148252
69.79,0.92331899,0.528444863,0.007157474
69.8,0.923431344,0.528741207,0.007166696
69.81,0.923543698,0.529037552,0.007175917
69.82,0.923656052,0.529333896,0.007185139
69.83,0.923768406,0.52963024,0.007194361
69.84,0.923880761,0.529926584,0.007203583
69.85,0.923993115,0.530222928,0.007212805
69.86,0.924105469,0.530519272,0.007222027
69.87,0.924217823,0.530815616,0.007231249
69.88,0.924330177,0.53111196,0.007240471
69.89,0.924442531,0.531408304,0.007249693
69.9,0.924554886,0.531704648,0.007258915
69.91,0.92466724,0.532000992,0.007268137
69.92,0.924779594,0.532297336,0.007277359
69.93,0.924891948,0.53259368,0.007286581
69.94,0.925004302,0.532890024,0.007295803
69.95,0.925116657,0.533186368,0.007305025
69.96,0.925229011,0.533482712,0.007314247
69.97,0.925341365,0.533779056,0.007323468
69.98,0.925453719,0.5340754,0.00733269
69.99,0.925566073,0.534371744,0.007341912
70,0.925678427,0.534668088,0.007351134
70.01,0.925790782,0.534964432,0.007360356
70.02,0.925903136,0.535260776,0.007369578
70.03,0.92601549,0.53555712,0.0073788
70.04,0.926127844,0.535853464,0.007388022
70.05,0.926240198,0.536149809,0.007397244
70.06,0.926352553,0.536446153,0.007406466
70.07,0.926464907,0.536742497,0.007415688
70.08,0.926577261,0.537038841,0.00742491
70.09,0.926689615,0.537335185,0.007434132
70.1,0.926801969,0.537631529,0.007443354
70.11,0.926914323,0.537927873,0.007452576
70.12,0.927026678,0.538224217,0.007461798
70.13,0.927139032,0.538520561,0.00747102
70.14,0.927251386,0.538816905,0.007480241
70.15,0.92736374,0.539113249,0.007489463
70.16,0.927476094,0.539409593,0.007498685
70.17,0.927588449,0.539705937,0.007507907
70.18,0.927700803,0.540002281,0.007517129
70.19,0.927813157,0.540298625,0.007526351
70.2,0.927925511,0.540594969,0.007535573
70.21,0.928037865,0.540891313,0.007544795
70.22,0.928150219,0.541187657,0.007554017
70.23,0.928262574,0.541484001,0.007563239
70.24,0.928374928,0.541780345,0.007572461
70.25,0.928487282,0.542076689,0.007581683
70.26,0.928599636,0.542373033,0.007590905
70.27,0.92871199,0.542669377,0.007600127
70.28,0.928824345,0.542965721,0.007609349
70.29,0.928936699,0.543262065,0.007618571
70.3,0.929049053,0.54355841,0.007627792
70.31,0.929161407,0.543854754,0.007637014
70.32,0.929273761,0.544151098,0.007646236
70.33,0.929386115,0.544447442,0.007655458
70.34,0.92949847,0.544743786,0.00766468
70.35,0.929610824,0.54504013,0.007673902
70.36,0.929723178,0.545336474,0.007683124
70.37,0.929835532,0.545632818,0.007692346
70.38,0.929947886,0.545929162,0.007701568
70.39,0.930060241,0.546225506,0.00771079
70.4,0.930172595,0.54652185,0.007720012
70.41,0.930284949,0.546818194,0.007729234
70.42,0.930397303,0.547114538,0.007738456
70.43,0.930509657,0.547410882,0.007747678
70.44,0.930622011,0.547707226,0.0077569
70.45,0.930734366,0.54800357,0.007766122
70.46,0.93084672,0.548299914,0.007775343
70.47,0.930959074,0.548596258,0.007784565
70.48,0.931071428,0.548892602,0.007793787
70.49,0.931183782,0.549188946,0.007803009
70.5,0.931296136,0.54948529,0.007812231
70.51,0.931408491,0.549781634,0.007821453
70.52,0.931520845,0.550077978,0.007830675
70.53,0.931633199,0.550374322,0.007839897
70.54,0.931745553,0.550687893,0.007849119
70.55,0.931857907,0.551012184,0.007858341
70.56,0.931970262,0.551336475,0.007867563
70.57,0.932082616,0.551660767,0.007876785
70.58,0.93219497,0.551985058,0.007886007
70.59,0.932307324,0.552309349,0.007895229
70.6,0.932419678,0.55263364,0.007904451
70.61,0.932532032,0.552957931,0.007913673
70.62,0.932644387,0.553282222,0.007922894
70.63,0.932756741,0.553606514,0.007932116
70.64,0.932869095,0.553930805,0.007941338
70.65,0.932981449,0.554255096,0.00795056
70.66,0.933093803,0.554579387,0.007959782
70.67,0.933206158,0.554903678,0.007969004
70.68,0.933318512,0.55522797,0.007978226
70.69,0.933430866,0.555552261,0.007987448
70.7,0.93354322,0.555876552,0.00799667
70.71,0.933655574,0.556200843,0.008005892
70.72,0.933767928,0.556525134,0.008015114
70.73,0.933880283,0.556849425,0.008024336
70.74,0.933992637,0.557173717,0.008033558
70.75,0.934104991,0.557498008,0.00804278
70.76,0.934217345,0.557822299,0.008052002
70.77,0.934329699,0.55814659,0.008061224
70.78,0.934442054,0.558470881,0.008070445
70.79,0.934554408,0.558795172,0.008079667
70.8,0.934666762,0.559119464,0.008088889
70.81,0.934779116,0.559443755,0.008098111
70.82,0.93489147,0.559768046,0.008107333
70.83,0.935003824,0.560092337,0.008116555
70.84,0.935116179,0.560416628,0.008125777
70.85,0.935228533,0.560740919,0.008134999
70.86,0.935340887,0.561065211,0.008144221
70.87,0.935453241,0.561389502,0.008153443
70.88,0.935565595,0.561713793,0.008162665
70.89,0.93567795,0.562038084,0.008171887
70.9,0.935790304,0.562362375,0.008181109
70.91,0.935902658,0.562686667,0.008190331
70.92,0.936015012,0.563010958,0.008199553
70.93,0.936127366,0.563335249,0.008208775
70.94,0.93623972,0.56365954,0.008217997
70.95,0.936352075,0.563983831,0.008227218
70.96,0.936464429,0.564308122,0.00823644
70.97,0.936576783,0.564632414,0.008245662
70.98,0.936689137,0.564956705,0.008254884
70.99,0.936801491,0.565280996,0.008264106
71,0.936913845,0.565605287,0.008273328
71.01,0.9370262,0.565929578,0.00828255
71.02,0.937138554,0.566253869,0.008291772
71.03,0.937250908,0.566578161,0.008300994
71.04,0.937363262,0.566902452,0.008310216
71.05,0.937475616,0.567226743,0.008319438
71.06,0.937587971,0.567551034,0.00832866
71.07,0.937700325,0.567875325,0.008337882
71.08,0.937812679,0.568199616,0.008347104
71.09,0.937925033,0.568523908,0.008356326
71.1,0.938037387,0.568848199,0.008365548
71.11,0.938149741,0.56917249,0.008374769
71.12,0.938262096,0.569496781,0.008383991
71.13,0.93837445,0.569821072,0.008393213
71.14,0.938486804,0.570145364,0.008402435
71.15,0.938599158,0.570469655,0.008411657
71.16,0.938711512,0.570793946,0.008420879
71.17,0.938823867,0.571118237,0.008430101
71.18,0.938936221,0.571442528,0.008439323
71.19,0.939048575,0.571766819,0.008448545
71.2,0.939160929,0.572091111,0.008457767
71.21,0.939273283,0.572415402,0.008466989
71.22,0.939385637,0.572739693,0.008476211
71.23,0.939497992,0.573063984,0.008485433
71.24,0.939610346,0.573388275,0.008494655
71.25,0.9397227,0.573712566,0.008503877
71.26,0.939835054,0.574036858,0.008513099
71.27,0.939947408,0.574361149,0.00852232
71.28,0.940059763,0.57468544,0.008531542
71.29,0.940172117,0.575009731,0.008540764
71.3,0.940284471,0.575334022,0.008549986
71.31,0.940396825,0.575658314,0.008559208
71.32,0.940509179,0.575982605,0.00856843
71.33,0.940621533,0.576306896,0.008577652
71.34,0.940733888,0.576631187,0.008586874
